backstreet boys,as long as you love me,as long as you love & although loneliness has always been a friend of mine & i'm leavin' my life in your hands & people say i'm crazy and that i am blind & risking it all in a glance & and how you got me blind is still a mystery & i can't get you out of my head & don't care what is written in your history & as long as you're here with me & i don't care who you are & where you're from & what you did & as long as you love me & who you are & where you're from & don't care what you did & as long as you love me & every little thing that you have said and done & feels like it's deep within me & doesn't really matter if you're on the run & it seems like we're meant to be & i don't care who you are (who you are) & where you're from (where you're from) & what you did & as long as you love me (i don't know) & who you are (who you are) & where you're from (where you're from) & don't care what you did & as long as you love me (yeah) & i've tried to hide it so that no one knows & but i guess it shows & when you look into my eyes & what you did and where you're comin from & i don't care as long as you love me baby & i don't care who you are (who you are) & where you're from (where you're from) & what you did & as long as you love me (as long as you love me) & who you are (who you are) & where you're from (where you're from) & don't care what you did (yeah) & as long as you love me (as long as you love me) & who you are (who you are) & where you're from & what you did & as long as you love me & who you are (who you are) & where you're from (where you're from) & as long as you love me & who you are & as long as you love me & what you did (i don't care) & as long as you love me &,,,,
backstreet boys,the one,i'll be the one & i guess you were lost when i met you & still there were tears in your eyes & so out of trust and i knew & no more than mysteries and lies & there you were wild and free & reachin' out like you needed me & a helping hand to make it right & i am holding you all through the night & i'll be the one & who will make all your sorrows undone & i'll be the light & when you feel like there's nowhere to run & i'll be the one & to hold you and make sure that you'll be alright & 'cause my faith is gone & and i want to take you from darkness to light & there you were wild and free & reachin' out like you needed me & a helping hand to make it right & i am holding you all through the night & i'll be the one & who will make all your sorrows undone & i'll be the light & when you feel like there's nowhere to run & i'll be the one & you need me like i need you & we can share our dreams comin' true & i can show you what true love means & just take my hand baby please & i'll be the one & i'll be the light & where you can run & to make it alright & i'll be the one & i'll be the light & where you can run & i'll be the one & who will make all your sorrows undone & i'll be the light & when you feel like there's nowhere to run & i'll be the one & i'll be the one & i'll be the light & where you can run & to make it alright & i'll be the one & i'll be the light & where you can run & to make it all right & i'll be the one & to hold you & and make sure that you'll be alright & i'll be the one &,,,,
backstreet boys,shape of my heart,baby please try to forgive me & stay here don't put out the glow & hold me now don't bother & if every minute it makes me weaker & you can save me from the man that i've become & oh yeah & looking back on the things i've done & i was trying to be someone & played my part kept you in the dark & now let me show you the shape of my heart & sadness is beautiful & loneliness is tragical & so help me i can't win this war & oh no & touch me now don't bother & if every second it makes me weaker & you can save me from the man i've become & looking back on the things i've done & i was trying to be someone & played my part kept you in the dark & now let me show you the shape of my heart & i'm here with my confession & got nothing to hide no more & i don't know where to start & but to show you the shape of my heart & i'm looking back on things i've done & i never want to play the same old part & keep you in the dark & now let me show you the shape of my heart & looking back on the things i've done & i was trying to be someone (trying to be someone) & played my part kept you in the dark & now let me show you the shape of my heart (now let me show you the true shape of my heart) & looking back on the things i've done & i was trying to be someone & played my part kept you in the dark & now let me show you the shape of my heart & show you the shape of my heart &,,,,
backstreet boys,i need you tonight,open up your heart to me & and say what's on your mind oh yes & i know that we have been through so much pain & but i still need you in my life this time and & i need you tonight & i need you right now & i know deep within my heart & it doesn't matter if it's wrong or right & i really need you tonight & i figured out what to say to you & but sometimes the words they they come out so wrong oh yes they do & and i know in time that you will understand & that what we have is so right this time and & i need you tonight & i need you right now & i know deep within my heart & it doesn't matter if it's wrong or right & i really need you tonight & all those endless times we tried to make it last forever more & and baby i know & i need you & i know deep within my heart & it doesn't matter if it's wrong or right & i really need you oh & i need you tonight & i need you right now & i know deep within my heart & it doesn't matter if it's wrong or right & i really need you tonight & all i know is baby & i really need you tonight &,,,,
backstreet boys,show me the meaning,show me the meaning of being lonely & so many words for the broken heart & it's hard to see in a crimson love & so hard to breathe & walk with me and maybe & nights of light so soon become & wild and free i could feel the sun & your every wish will be done & they tell me & show me the meaning of being lonely & is this the feeling i need to walk with? & tell me why i can't be there where you are & there's something missing in my heart & life goes on as it never ends & eyes of stone observe the trends & they never say forever gaze if only & beauty roams to an endless love & there's no control are you with me now? & your every wish will be done & they tell me & show me the meaning of being lonely & is this the feeling i need to walk with? & tell me why i can't be there where you are & there's something missing in my heart & there's nowhere to run i have no place to go & surrender my heart body and soul & how can it be you're asking me & to feel the things you never show? & tell me why can't i be there where you are & show me the meaning of being lonely & is this the feeling i need to walk with? & tell me why i can't be there where you are & there's something missing in my heart & show me the meaning of being lonely & is this the feeling i need to walk with? & tell me why i can't be there where you are & there's something missing in my heart &,,,,
backstreet boys,my heart stays with you,you know sometimes being & on the road is rough especially the loneliness & girl i miss you & and it's only been one day & since i been away & and aw lady i say i long to kiss you & and hold you in my arms & the nights are much too long when you're gone & baby that's why... & [chorus:] & wherever i go & girl my heart stays with you & my heart stays with you & after every show & i want to rush over to you & my heart stays with you & trust me when we are apart & i won't break your heart & wherever you are i know you feel me baby & and i can feel you too & no matter what you do & i think of you & [chorus] & baby yeah & when i'm leaving town & girl it hurts me too & but i've got a job to do & i'll be back around & to see your sweet face & your embrace & no one can take your place & i want you to know... & wherever i go & i'll be rushing over to you & [chorus] & wherever i go & where i stop who knows & whatever i do & my heart stays with you & i'm gonna rush gonna rush over. &,,,,
backstreet boys,quit playing games with my heart,baby oh & even in my heart i see & you're not bein' true to me & deep within my soul i feel & nothing's like it used to be & sometimes i wish i could turn back time & impossible as it may seem & but i wish i could so bad baby & quit playin' games with my heart & quit playin' games with my heart & before you tear us apart (my heart) & quit playin' games with my heart & i should've known from the start & you know you got to stop (from my heart) & you're tearing us apart (my heart) & quit playin' games with my heart & i live my life the way & to keep you comin' back to me & everything i do is for you & so what is it that you can't see & sometimes i wish i could turn back time & impossible as it may seem & but i wish i could so bad baby & you better quit playin' games with my heart & quit playin' games with my heart & before you tear us apart (my heart) & quit playin' games with my heart & i should've known from the start & you know you got to stop (from my heart) & you're tearing us apart (my heart) & quit playin' games & baby baby the love that we had was so strong & don't leave me hangin' here forever & oh baby baby this is not right & let's stop this tonight & baby (oh) quit playin' games & baby & sometimes i wish i could & turn back time impossible as it may seem & but i wish i could so bad baby & quit playin' games with my heart & quit playin' games with my heart & before you tear us apart (my heart) & quit playin' games with my heart & i should've known from the start & you know you got to stop (from my heart) & you're tearing us apart (my heart) & quit playin' games with my heart & quit playin' games with my heart & baby & quit playin' games with my heart & with my heart & my heart & with my heart &,,,,
backstreet boys,let the music heal your soul,oh if someone writes a song with a & simple rhyme (touch) & just a song where is feeling show (`n & sync) & and if someone feels the same about the & simple song (moffats) & oh sometimes you can hear them sing & (gil) & music gives you happiness and sadness & (sqeezer) & but it also also heals your soul & (nick-bsb) & chorus & let the music heal your soul & let the music take control & let the music give you the power to & move any mountain & if someone plays piano with some simple & chords (touch) & so melodic and endearing too (aaron) & oh if someone plays guitar with the old & piano (brian-bsb) & and maybe you can hear them sing (the & boyz) & music gives you happiness and sadness & (nick-bsb) & but it also (`n sync) & it also heals your soul (blmchen) & chorus & (brian-bsb) & let the music heal your soul & let the music take control & let the music heal your soul & chorus 4x &,,,,
brian mcknight,back at one,it's undeniable that we should be together & it's unbelievable how i used to say that i'd fall never & the basis is need to know if you don't know just how i feel & then let me show you now that i'm for real & if all things in time time will reveal yeah & one you're like a dream come true & two just wanna be with you & three girl it's plain to see & that you're the only one for me & and four repeat steps one through three & five make you fall in love with me & if ever i believe my work is done & then i'll start back at one yeah yeah & it's so incredible the way things work themselves out & and all emotional once you know what it's all about hey & and undesirable for us to be apart & i never would've made it very far & 'cause you know you got the keys to my heart & 'cause one you're like a dream come true & two just wanna be with you & three girl it's plain to see & that you're the only one for me & and four repeat steps one through three & five make you fall in love with me & if ever i believe my work is done & then i'll start back at one & say farewell to the dark of night i see the coming of the sun & i feel like a little child whose life has just begun & you came and breathed new life into this lonely heart of mine & you threw out the lifeline just in the nick of time & one you're like a dream come true & two just wanna be with you & three girl it's plain to see & that you're the only one for me & and four repeat steps one through three & five make you fall in love with me & if ever i believe my work is done & then i'll start back at one &,,,,
brian mcknight,on the down low,maxine was 5'9'' & had a man and she didn't mind & walked up to me nice and slow & what she wanted & i did not know & gave me her pager number & and said call her anytime & then she whispered in my ear & [chorus] & she said & my body wants you so & for what i miss at home & nobody has to know & keep it & on the down and low & she said & my body wants you so & for what i miss at home & nobody has to know & keep it & on the down and low & she says that he & doesn't take her anywhere & used to say sweet things & acts like he doesn't even care & he thinks that she's content & 'cause he buys her cars & and he pays her rent & but she's not ready to leave & she turned and said to me & [chorus] & i wouldn't treat you that way & if you were my lady & i wouldn't share you & you'd be mine and mine alone oh yeah & if he continues wastin' your time & girl he's crazy & i'll take her & (got to get down and low) & maxine looked into my eyes & wanted me to be the other guy & 'cause tonight she's needin' someone to hold & lonely nights can be oh so cold & deprived of all the things & she misses wants wishes and needs & got hotter than a hundred an' three & she turned and said to me & [chorus: repeats] &,,,,
brian mcknight,anytime,i can't remember why we fell apart & from something that was so meant to be & forever was the promise in our hearts & now more and more i wonder where you are & do i ever cross your mind any time? & do you ever wake up reaching out for me? & do i ever cross your mind any time? & i miss you & still have your picture in a frame & hear your footsteps down the hall & i swear i hear your voice driving me insane & how i wish that you would call to say & do i ever cross your mind any time? & do you ever wake up reaching out for me? & do i ever cross your mind any time? & i miss you i miss you & no more loneliness and heartache & no more crying myself to sleep & no more wondering about tomorrow & won't you come back to me? come back to me & do i ever cross your mind any time? & do you ever wake up reaching out for me? & do i ever cross your mind any time? & do i ever cross your mind any time? & do you ever wake up reaching out for me? & do i ever cross your mind any time? & i miss you i miss you & i miss you i miss you &,,,,
the eagles,the long run,i used to hurry a lot i used to worry a lot & i used to stay out till the break of the day. & oh that didn't get it it was high time i quit it & i just couldn't carry on that way. & oh i did some damage i know it's true & didn't know i was so lonely till i found you. & who can go the distance? & we'll find out in the long run. & (in the long run.) & we can handle some resistance & if our love is a strong one. & (is a strong one ) & people talkin' about us they got nothin' else to do. & when it all comes down we will still come through & in the long run. & ooh i want to tell you it's a long run. & you know i don't understand why you don't treat yourself better & do the crazy things that you do. & when all the debutantes in houston baby & couldn't hold a candle to you. & did you do it for love did you do it for money? & did you do it for spite did you think you had to honey? & who is gonna make it? & we'll find out in the long run. & (in the long run ) & i know we can take it & if our love is a strong one. & (is a strong one ) & well we're scared but we ain't shakin' & kinda bent but we ain't breakin' & in the long run. & ooh i want to tell you it's a long run. &,,,,
the eagles,take it easy,well i'm a-runnin' down the road try'n to loosen my load & i've got seven women on my mind & four that want to own me two that want to stone me & one says she's a friend of mine & take it easy take it easy & don't let the sound of your own wheels drive you crazy & lighten up while you still can & don't even try to understand & just find a place to make your stand and take it easy & well i'm a standin' on a corner in winslow arizona & such a fine sight to see & it's a girl my lord in a flat-bed ford & slowin' down to take a look at me & come on baby don't say maybe & i gotta know if your sweet love is gonna save me & we may lose and we may win though we will never be here again & so open up i'm climbin' in so take it easy & well i'm a runnin' down the road tryin' to loosen my load & got a world of trouble on my mind & lookin' for a lover who won't blow my cover she's so hard to find & take it easy take it easy & don't let the sound of your own wheels make you crazy & come on baby don't say maybe & i gotta know if your sweet love is gonna save me &,,,,
the eagles,new kid in town,there's talk on the street; it sounds so familiar. & great expectations everybody's watching you. & people you meet they all seem to know you. & even your old friends treat you like you're something new. & johnny come lately the new kid in town. & everybody loves you so don't let them down. & you look in her eyes; the music begins to play. & hopeless romantics here we go again. & but after a while you're looking the other way. & it's those restless hearts that never mend. & johnny come lately the new kid in town. & will she still love you when you're not around? & there's so many things you should have told her & but night after night you're willing to hold her just hold her. & tears on your shoulder. & there's talk on the street; it's there to remind you & it doesn't really matter which side you're on. & you're walking away and they're talking behind you. & they will never forget you till somebody new comes along. & where you been lately? there's a new kid in town. & everybody loves him don't they? & and he's holding her and you're still around. oh my my. & there's a new kid in town just another new kid in town. & ooh hoo. everybody's talking 'bout the new kid in town. & ooh hoo. everybody's walking like the new kid in town. &,,,,
the eagles,the sad cafe,out in the shiny night & the rain was softly falling & the tracks that ran down the boulevard & had all been washed away & out of the silver light the past came softly calling & and i remember the times we spent & inside the sad cafe & oh it seemed like a holy place & protected by amazing grace & and we would sing right out loud & the things we could not say & we thought we could change this world & with words like love and freedom & we were part of the lonely crowd & inside the sad cafe & oh expecting to fly & we would meet on that shore in the & sweet by and by & some of their dreams came true & some just passed away & and some of the stayed behind & inside the sad cafe. & the clouds rolled in and hid that shore & now that glory train it don't stop here no more & now i look at the years gone by & and wonder at the powers that be. & i don't know why fortune smiles on some & and lets the rest go free & maybe the time has drawn the faces i recall & but things in this life change very slowly & if they ever change at all & there's no use in asking why & it just turned out that way & so meet me at midnight baby & inside the sad cafe. & why don't you meet me at midnight baby & inside the sad cafe. &,,,,
the eagles,already gone,well i heard some people talking just the other day & and they said you were gonna put me on a shelf & well let me tell you i've got some news for you & and you'll soon find out it's true & and then you'll have to eat your lunch all by yourself & coz i'm al-ready gone and i'm fee-ling strong & i will si-ing this vict'ry song woo-oo-oo my my woo-oo-oo & the letter that you wrote me made me stop and wonder why & but i guess you felt like you had to set things right & just remember this my girl when you look up in the sky & you can see the stars and still not see the light that's right & and i'm-al-ready gone and i'm fee-eeling strong & i will si-ing this vict'ry song woo-oo-oo my my woo-oo-oo & well i know it wasn't you who held me down & heaven knows it wasn't you who set me free & so oftentimes it happens that we live our lives in chains & that we never even know we have the key & me i'm already gone and i'm feeling strong & i will sing this vict'ry song coz i'm already gone & coz i'm al-ready gone and i'm fee-eling strong & i will si-ing this vict'ry song coz i'm al-ready gone & yes i'm already gone already gone (awright nighty night) & already gone already gone &,,,,
the eagles,one of these nights,one of these nights one of these crazy old nights & we're gonna find out pretty mama what turns on your lights & the full moon is calling the fever is high & and the wicked wind whispers and moans & you got your demons you got your desires & well i got a few of my own & oh someone to be kind to in between the dark and the light & oh coming right behind you swear i'm gonna find you one of these nights & one of these dreams one of these lost and lonely dreams now & we're gonna find one mm one that really screams & i've been searching for the daughter of the devil himself & i've been searching for an angel in white & i've been waiting for a woman who's a little of both & and i can feel her but she's nowhere in sight & oh loneliness will blind you in between the wrong and the right & oh coming right behind you swear i'm gonna find you one of these nights &,,,,
the eagles,tequila sunrise,it's another tequila sunrise & starin' slowly 'cross the sky said goodbye & he was just a hired hand & workin' on the dreams he planned to try & the days go by & ev'ry night when the sun goes down & just another lonely boy in town & and she's out runnin' 'round & she wasn't just another woman & and i couldn't keep from comin' on & it's been so long & oh and it's a hollow feelin' when & it comes down to dealin' friends & it never ends & take another shot of courage & wonder why the right words never come & you just get numb & it's another tequila sunrisethis old world & still looks the same & another frame mmm &,,,,
the eagles,victim of love,what kind of love have you got? & you should be home but you're not. & a room full of noise and dangerous boys & still make you thirsty and hot. & i heard about you and that man. & there's just one thing i don't understand. & you say he's a liar and he put out your fire & how come you still got his gun in your hand? & victim of love i see a broken heart. & you got your stories to tell. & victim of love it's such an easy part & and you know how to play it so well. & some people never come clean & i think you know what i mean oh. & you're walkin' the wire pain and desire & lookin' for love in between. & tell me your secrets i'll tell you mine. & this ain't no time to be cool. & and tell all your girlfriends your been around the world friends & that talk is for losers and fools. & victim of love i see a broken heart. & i could be wrong but i'm not no i'm not. & victim of love we're not so far apart. & show me what kind of love have you got. & victim of love i see a broken heart. & i could be wrong but i'm not. & victim of love we're not so far apart. & what kind of love have you got? & victim of love you're just a victim of love. & i could be wrong but i'm not no i'm not. & victim of love now you're a victim of love. & what kind of love have you got? & what kind of love have you got? & what kind of love have you got? &,,,,
the eagles,take it to the limit,all alone at the end of the evening & and the bright lights have faded to blue. & i was thinking 'bout a woman who might have loved me & i never knew. & you know i've always been a dreamer & spent my life runnin' 'round & and it's so hard to change & can't seem to settle down & but the dreams i've seen lately keep on turning out & and burning out and turning out the same. & so put me on a highway and show me a sign & and take it to the limit one more time. & you can spend all your time making money & you can spend all your love making time. & if it all fell to pieces tomorrow & would you still be mine? & and when you're looking for your freedom & nobody seems to care & and you can't find the door & can't find it anywhere & when there's nothing to believe in still you're coming back & you're running back you're coming back for more. & so put me on a highway and show me a sign & and take it to the limit one more time. & take it to the limit take it to the limit & take it to the limit one more time & take it to the limit take it to the limit & take it to the limit one more time & take it to the limit take it to the limit & take it to the limit one more time & take it to the limit take it to the limit & take it to the limit one more time & take it to the limit take it to the limit & take it to the limit one more time & take it to the limit take it to the limit & take it to the limit one more time & take it to the limit take it to the limit & take it to the limit one more time &,,,,
the eagles,try and love again,when you're out there on your own & where your memories can find you & like a circle goes around & you were lost until you found out & what it all comes down to & one by one & the lonely feelings come & day by day they slowly fade away & ooh the look was in her eyes & you never know what might be found there & she was dancing right in time & and the moves she made so fine & like the music that surrounds her & should i stay or go? & i really want to know & would i loose or win & if i try and love again? & oh oh oh gonna try and love again & oh oh oh i'm gonna try and love again & oh oh oh gonna try and love & right or wrong what's done is done & it's only moments that you borrow & but the thoughts will linger on & of the lady and her song & when the sun comes up tomorrow & well it might take years & to see through all these tears & don't let go & when you find it you will know & oh oh oh gonna try and love again & oh oh oh gonna try and love again & oh oh oh gonna try and love again & oh oh oh & oh oh oh & sometimes lose sometimes win & sometimes you need a friend & oh oh oh & oh oh oh & gonna try & gonna try & gonna try gonna try gonna try gonna try & gonna try gonna try gonna try gonna try & gonna try gonna try gonna try gonna try & gonna try & gonna try gonna try gonna try gonna try & gonna try gonna try gonna try gonna try & gonna try gonna try gonna try gonna try & gonna try &,,,,
the eagles,desperado,desperadowhy don't you come to your senses & you been out ridin' fences for so long now & oh you're a hard one & i know that you got your reasons & these things that are pleasin' you & can hurt you somehow & don't you draw the queen of diamonds boy & she'll beat you if she's able & you know the queen of hearts is always your best bet & now it seems to me some fine things & have been laid upon your table & but you only want the ones that you can't get & desperado oh you ain't gettin' no younger & your pain and your hunger they're drivin' you home & and freedom oh freedom well that's just some people talkin' & your prison is walking through this world all alone & don't your feet get cold in the winter time? & the sky won't snow and the sun won't shine & it's hard to tell the night time from the day & you're losin' all your highs and lows; & ain't it funny how the feeling goes away? & desperado why don't you come to your senses? & come down from your fences; open the gate & it may be rainin' but there's a rainbow above you & you better let somebody love you before it's too late &,,,,
the eagles,seven bridges road,there are stars & in the southern sky & southward as you go & there is moonlight & and moss in the trees & down the seven bridges road & now i have loved you like a baby & like some lonesome child & and i have loved you in a tame way & and i have loved you wild & sometimes there's a part of me & has to turn form here and go & running like a child from these warm stars & down the seven bridges road & there are stars in the southern sky & and if ever you decide & you should go & there is a taste of time sweetened honey & down the seven bridges road &,,,,
the eagles,best of my love,every night & i'm lying in bed & holdin' you close in my dreams & thinkin' about all the things that we said & and comin' apart at the seams & we try to talk it over & but the words come out too rough & i know you were tryin' & to give me the best of your love & beautiful faces & loud empty places & look at the way that we live & wastin' our time & on cheap talk and wine & left us so little to give & the same old crowd & was like a cold dark cloud & that we could never rise above & but here in my heart & i give you the best of my love & oh sweet darlin' & you get the best of my love & (you get the best of my love) & oh sweet darlin' & you get the best of my love & (you get the best of my love) & i'm goin' back in time & and it's a sweet dream & it was a quiet night & and i would be alright & if i could go on sleeping & but every morning' & i wake up and worry & what's gonna happen today & you see it your way & and i see it mine & but we both see it slippin' away & you know we always had each other baby & i guess that wasn't enough & oh but here in my heart & i give you the best of my love & oh sweet darlin' & you get the best of my love & oh sweet darlin' & you get the best of my love &,,,,
the eagles,lyin eyes,city girls just seem to find out early & how to open doors with just a smile & a rich old man & and she won't have to worry & she'll dress up all in lace and go in style & late at night a big old house gets lonely & i guess every form of refuge has its price & and it breaks her heart to think her love is only & given to a man with hands as cold as ice & so she tells him she must go out for the evening & to comfort an old friend who's feelin' down & but he knows where she's goin' as she's leavin' & she is headed for the cheatin' side of town & you can't hide your lyin' eyes & and your smile is a thin disguise & i thought by now you'd realize & there ain't no way to hide your lyin eyes & on the other side of town a boy is waiting & with fiery eyes and dreams no one could steal & she drives on through the night anticipating & 'cause he makes her feel the way she used to feel & she rushes to his arms; they fall together & she whispers that it's only for awhile & she swears that soon she'll be comin' back forever & she pulls away and leaves him with a smile & you can't hide your lyin' eyes & and your smile is a thin disguise & i thought by now you'd realize & there ain't now way to hide your lyin' eyes & she gets up and pours herself a strong one & and stares out at the stars up in the sky. & another night it's gonna be a long one. & she draws the shade and hangs her head to cry. & she wonders how it ever got this crazy. & she thinks about a boy she knew in school. & did she get tired or did she just get lazy? & she's so far gone she feels just like a fool. & my oh my you sure know how to arrange things. & you set it up so well so carefully. & ain't it funny how your new life didn't change things? & you're still the same old girl you used to be. & you can't hide your lyin' eyes & and your smile is a thin disguise & i thought by now you'd realize & there ain't no way to hide your lyin' eyes & there ain't no way to hide your lyin' eyes & honey you can't hide your lyin' eyes &,,,,
the eagles,hotel california,on a dark desert highway cool wind in my hair & warm smell of colitas rising up through the air & up ahead in the distance i saw a shimmering light & my head grew heavy and my sight grew dim & i had to stop for the night & there she stood in the doorway & i heard the mission bell & and i was thinking to myself & 'this could be heaven or this could be hell & then she lit up a candle and she showed me the way & there were voices down the corridor & i thought i heard them say & welcome to the hotel california & such a lovely place (such a lovely place) & such a lovely face & plenty of room at the hotel california & any time of year (any time of year) you can find it here & her mind is tiffany-twisted she got the mercedes bends & she got a lot of pretty pretty boys that she calls friends & how they dance in the courtyard sweet summer sweat & some dance to remember some dance to forget & so i called up the captain & 'please bring me my wine & he said we haven't had that spirit here since nineteen sixty-nine & and still those voices are calling from far away & wake you up in the middle of the night & just to hear them say & welcome to the hotel california & such a lovely place (such a lovely place) & such a lovely face & they livin' it up at the hotel california & what a nice surprise (what a nice surprise) bring your alibis & mirrors on the ceiling & the pink champagne on ice & and she said 'we are all just prisoners here of our own device & and in the master's chambers & they gathered for the feast & they stab it with their steely knives & but they just can't kill the beast & last thing i remember i was & running for the door & i had to find the passage back to the place i was before & 'relax' said the night man & 'we are programmed to receive & you can check out any time you like & but you can never leave! &,,,,
the eagles,love will keep us alive,i was standing & all alone against the world outside & you were searching & for a place to hide & lost and lonely & now you've given me the will to survive & when we're hungry love will keep us alive & don't you worry & sometimes you've just gotta let it ride & the world is changing & right before your eyes & now i've found you & there's no more emptiness inside & when we're hungry love will keep us alive & i would die for you & climb the highest mountain & baby there's nothing i wouldn't do &,,,,
the eagles,life in the fast lane,he was a hard-headed man he was brutally handsome & and she was terminally pretty & she held him up and he held her for ransom & in the heart of the cold cold city & he had a nasty reputation as a cruel dude & they said he was ruthless said he was crude & they had one thing in common: they were good in bed & she'd say faster faster. the lights are turning red. & life in the fast lane surely make you lose your mind & life in the fast lane & eager for action and hot for the game & the coming attraction the drop of a name & they knew all the right people; they took all the right pills & they threw outrageous parties; they paid heavenly bills & there were lines on the mirror lines on her face & she pretended not to notice she was caught up in the race & out every evenin' until it was light & he was too tired to make it; she was too tired to fight about it. & life in the fast lane surely make you lose your mind & life in the fast lane & life in the fast lane everything all the time & life in the fast lane & blowin' and burnin' blinded by thirst & they didn't see the stop sign; took a turn for the worst & she said listen baby. you can hear the engine ring. & we've been up and down this highway; haven't seen a god-damn thing. & he said call the doctor. i think i'm gonna crash. & the doctor say he's coming but you gotta pay in cash. & they were rushing down that freeway; messed around and got lost & they didn't care they were just dyin' to get off. & and it was life in the fast lane & surely make you lose your mind & life in the fast lane & life in the fast lane everything all the time & life in the fast lane &,,,,
the eagles,the last resort,she came from providence the one in rhode island & where the old world shadows hang heavy in the air & she packed her hopes and dreams like a refugee & just as her father came across the sea & she heard about a place people were smilin' & they spoke about the red man's way how they loved the land & and they came from everywhere to the great divide & seeking a place to stand or a place to hide & down in the crowded bars out for a good time & can't wait to tell you all what it's like up there & and they called it paradise i don't know why & somebody laid the mountains low while the town got high & then the chilly winds blew down across the desert & through the canyons of the coast to the malibu & where the pretty people play hungry for power & to light their neon way and give them things to do & some rich man came and raped the land nobody caught 'em & put up a bunch of ugly boxes and jesus people bought 'em & and they called it paradise the place to be & they watched the hazy sun sinking in the sea & you can leave it all behind and sail to lahaina & just like the missionaries did so many years ago & they even brought a neon sign 'jesus is coming' & brought the white man's burden down brought the white man's reign & who will provide the grand design what is yours and what is mine? & 'cause there is no more new frontier we have got to make it here & we satisfy our endless needs and justify our bloody deeds & in the name of destiny and in the name of god & and you can see them there on sunday morning & stand up and sing about what it's like up there & they called it paradise i don't know why & you call some place paradise kiss it goodbye &,,,,
the eagles,please come home for christmas,bells will be ringing this sad sad new years & oh what a christmas to have the blues & my baby's gone i have no friends & to wish me greetings once again & choirs will be singing silent night & christmas carols by candlelight & please come home for christmas & please come home for christmas & if not for christmas by new years night & friends and relations send salutations & sure as the stars shine above & but this is christmas yes christmas my dear & the time of year to be with the ones you love & so won't you tell me you'll never more roam & christmas and new years will find you home &,,,,
the eagles,peaceful easy feeling,i like the way sparkling earrings lay & against your skin so brown & and i want to sleep with you in the desert night & with a million stars all around & i got a peaceful easy feelin' & and i know you won't let me down & 'cause i'm already standin' & on the ground & and i found out a long time ago & what a woman can do to your soul & aw but she can't take you any way & you don't already know how to go & i got a peaceful easy feelin' & and i know you won't let me down & 'cause i'm already standin' & on the ground & i get this feelin' i may know you & as a lover and a friend & this voice keeps whisperin' in my other ear & tells me i may never see you again & i get a peaceful easy feelin' & and i know you won't let me down & 'cause i'm already standin' & yes i'm already standin' & yes i'm already standin' & on the ground &,,,,
the eagles,wasted time,well baby there you stand & with your little head down in your hand & oh my god you can't believe it's happening again & your baby's gone and you're all alone & and it looks like the end & and you're back out on the street & and you're tryin' to remember & how do you start it over & you don't know if you can & you don't care much for a stranger's touch & but you can't hold your man & you never thought you'd be alone & this far down the line & and i know what's been on your mind & you're afraid it's all been wasted time & the autumn leaves have got you thinking & about the first time that you fell & you didn't love the boy too much no no & you just loved the boy to well farewell & so you live day to day & and you dream about tomorrow oh & and the hours go by like minutes & and the shadows come to stay & so you take a little something & to make them go away & i could have done so many things baby & if i could only stop my mind & from wonderin' what i left behind & and from worrying 'bout this wasted time & ooh another love has come and gone & ooh and the years keep rushing on & i remember what you told me before you went out on your own & sometimes to keep it together we got to leave it alone & so you can get on with your search baby & and i can get on with mine & and maybe someday we will find & that it wasn't really wasted time & mmm hmm mm & oh ooh ooh & ooh ooh mmm mmm &,,,,
the eagles,pretty maids all in a row,hi there how are 'ya? & it's been a long time & seems like we've come a long way & my but we learn so slow & and heroes they come and they go & and leave us behind as if & we're supposed to know why & why do we give up our hearts to the past? & and why must we grow up so fast? & and all you wishing well fools with your fortunes & someone should send you a rose & with love from a friend & it's nice to hear from you again & and the storybook comes to a close & gone are the ribbons and bows & things to remember places to go & pretty maids all in a row & ooo ooo ooo & ooo ooo ooo & ooo ooo ooo & ooo ooo ooo &,,,,
the eagles,heartache tonight,somebody's gonna hurt someone before the night is through. & somebody's gonna come undone; there's nothin' we can do & everybody wants to touch somebody if it takes all night & everybody wants to take a little chance make it come out right & there's gonna be a heartache tonight a heartache tonight i know & there's gonna be a heartache tonight a heartache tonight i know & lord i know. & some people like to stay out late & some folks can't hold out that long & but nobody wants to go home now; there's too much goin' on & this night is gonna last forever. last all last all summer long & some time before the sun comes up the radio is gonna play that song & there's gonna be a heartache tonight a heartache tonight i know & there's gonna be a heartache tonight a heartache tonight i know & lord i know. & there's gonna be a heartache tonight & the moon's shinin' bright so turn out the light and we'll get it right & there's gonna be a heartache tonight a heartache to night i know & somebody's gonna hurt someone (somebody) before the night is through & somebody's gonna come undone; there's nothin' we can do (everybody) & everybody wants to touch somebody if it takes all night & everybody wants to take a little chance make it come out right & there's gonna be a heartache tonight a heartache tonight i know & there's gonna be a heartache tonight a heartache tonight i know & let's go. & we can beat around the bushes; we can get down to the bone & we can leave it in the parkin' lot but either way & there's gonna be a heartache tonight a heartache tonight i know & there'll be a heartache tonight a heartache tonight i know &,,,,
